Month,Day_of_Week,Hour,Crop_Growth_Stage,Water_Table_Depth_cm,Inundation_Duration_Days,Water_Flow_Velocity_ms,Water_pH,Soil_Moisture_VWC_Percent,Soil_Temperature_C,Vegetation_Coverage_Percent,Vegetation_Height_cm,Snail_Habitat_Risk,AWD_Gate_Action
Mar,Sunday,23,Ripening/Maturation,-8.169306289149969,0.0,0.10756990068042252,6.787589583132309,40.22226752518587,23.492608308035678,84.27683240214047,109.6769513657071,Low,0
Mar,Monday,0,Ripening/Maturation,-8.49416301468801,0.0,0.13024953159783237,6.646611875407106,43.872687097317254,22.802590363862066,87.66811827436726,105.51460570349913,Low,0
Mar,Monday,1,Ripening/Maturation,-9.045355333853783,0.0,0.09262065772917157,6.927465486638686,39.066648239016004,23.91745826417425,80.13476419270916,107.27010032747319,Low,0
Mar,Monday,2,Ripening/Maturation,-8.948595111648292,0.0,0.13195335386562967,6.724540173742249,44.53452646388286,22.777151307245823,86.09481489059701,105.60596360866809,Low,0
Mar,Monday,3,Ripening/Maturation,-8.902594450665822,0.0,0.06676058022152391,6.767052458448763,42.194266448113936,22.616770770863997,89.14194055374995,108.38329941551102,Low,0
Mar,Monday,4,Ripening/Maturation,-9.06311214205902,0.0,0.1510957350526272,6.76391238807966,41.26015702085501,22.56731105800368,84.92130761841335,105.61909594715677,Low,0
Mar,Monday,5,Ripening/Maturation,-9.558362158145238,0.0,0.13280302565827937,6.873274256015392,38.87222067004275,21.346603550293107,87.06011388944155,105.77077588030741,Low,0
Mar,Monday,6,Ripening/Maturation,-9.568645243852394,0.0,0.12194828912283136,6.5586492547468955,41.77976891129467,23.139798884512096,92.8280063899194,106.4229725616219,Low,0
Mar,Monday,7,Ripening/Maturation,-9.669036220040079,0.0,0.15936863092070444,6.880777415308748,38.68531743281899,22.198794655638284,87.49479962493625,105.56804102914163,Low,0
Mar,Monday,8,Ripening/Maturation,-10.328921570101642,0.0,0.10847278292671848,6.6020840813677575,36.739832223616304,25.377067627119843,79.78232013613872,109.50245313779494,Low,0
Mar,Monday,9,Ripening/Maturation,-10.966462098327376,0.0,0.09837503606383308,6.578336392328293,39.55719080522499,27.381262695323958,82.2703469003281,103.67843347635687,Low,0
Mar,Monday,10,Ripening/Maturation,-10.60826060631937,0.0,0.16803904994340363,6.851875578545191,38.749416866383555,27.99784200101355,85.74699024573256,106.73004747594604,Low,0
Mar,Monday,11,Ripening/Maturation,-11.737193952220117,0.0,0.18442680307821785,6.495074683931381,34.860875658175175,29.221346204761094,84.08852227536305,107.04657933974423,Low,0
Mar,Monday,12,Ripening/Maturation,-11.457474283998955,0.0,0.0957296802858783,6.796830775925338,37.28492768786993,31.64592375043637,86.81014961740193,106.51133096184859,Low,0
Mar,Monday,13,Ripening/Maturation,-11.537169615660568,0.0,0.11601898670122647,6.661872723818223,35.82865666863603,31.258219108625344,85.61627193315472,109.24366322516674,Low,0
Mar,Monday,14,Ripening/Maturation,-10.81367711859435,0.0,0.15657648901415092,6.371423767911248,38.31320121627693,29.625761152809197,89.99821459849392,103.06304668124189,Low,0
Mar,Monday,15,Ripening/Maturation,-11.012393470610748,0.0,0.11726492493662297,6.919999187279748,35.4365598657833,29.20709773444145,83.22600565847038,108.24270977555408,Low,0
Mar,Monday,16,Ripening/Maturation,-10.67224795531955,0.0,0.14081059780582944,6.754224940393887,42.02740212505432,27.608048700902764,85.87750185346951,103.71053604664513,Low,0
Mar,Monday,17,Ripening/Maturation,-10.859997057842206,0.0,0.1473141259120934,6.7645389542050545,36.276767125826254,27.92691344367478,87.15177546182558,105.55097536783315,Low,0
Mar,Monday,18,Ripening/Maturation,-10.793333022897754,0.0,0.10031933985552097,6.9091094766160746,40.70803339894534,25.646275952612083,87.52340333050591,103.45369130206298,Low,0
Mar,Monday,19,Ripening/Maturation,-10.453942548488431,0.0,0.1346746132190091,7.04362981959701,38.032800185018814,22.581994294934873,86.94041577573402,105.99268872849193,Low,0
Mar,Monday,20,Ripening/Maturation,-10.696898131053771,0.0,0.11978325569215222,6.811850438217182,39.44163871678087,22.455626873448047,79.26617972992565,105.37738847671672,Low,0
Mar,Monday,21,Ripening/Maturation,-10.241453149182323,0.0,0.07740959923121833,6.88271897144607,40.3889594400147,22.72618310688146,86.74987623402421,110.91859616035174,Low,0
Mar,Monday,22,Ripening/Maturation,-10.735235975216938,0.0,0.08536215737500599,6.832130775833036,40.02913716977944,23.14551277854004,86.04773688137425,107.42633267354451,Low,0
Mar,Monday,23,Ripening/Maturation,-10.568340514967542,0.0,0.0971654076461271,6.716039070328619,36.454735349749605,22.31631616433858,89.09232925873859,107.92238171703143,Low,0
Mar,Tuesday,0,Ripening/Maturation,-10.285062745395331,0.0,0.15249819477809115,6.496328519432311,40.96712021360893,22.076863069770894,89.56891092570821,105.25207441475082,Low,0
Mar,Tuesday,1,Ripening/Maturation,-10.146932734302089,0.0,0.15364753568096648,6.7917257944728835,42.84024113949787,23.964011744391623,88.12253353297994,109.87102611544061,Low,0
Mar,Tuesday,2,Ripening/Maturation,-9.450939734746639,0.0,0.14624695214125663,7.0250047756428255,40.300358678124354,22.38026892487964,88.33949238521728,112.11639828427369,Low,0
Mar,Tuesday,3,Ripening/Maturation,-10.048185410171543,0.0,0.13540387461429665,6.873240191425203,39.45376714987254,22.95064946527835,91.457149297689,110.19560625474888,Low,0
Mar,Tuesday,4,Ripening/Maturation,-10.83109914884673,0.0,0.1344489207504754,6.591213301344755,36.45846875780754,21.943368285298995,90.85088832128707,104.74080189578666,Low,0
Mar,Tuesday,5,Ripening/Maturation,-11.326343479120606,0.0,0.12971461573441906,6.966149955196453,35.62390314574034,22.926927721308665,88.22599600678349,106.86047870135481,Low,0
Mar,Tuesday,6,Ripening/Maturation,-11.005934014874702,0.0,0.1342658969397572,6.738637974574708,40.508603962165694,21.210496806076723,93.83625486287802,108.29205861107046,Low,0
Mar,Tuesday,7,Ripening/Maturation,-10.805185344660638,0.0,0.13663769042824708,6.379152641424765,35.559086120554056,23.785513435075607,85.51541102632902,106.57792539379713,Low,0
Mar,Tuesday,8,Ripening/Maturation,-10.815486432559151,0.0,0.07084522419954167,6.922530928911859,35.65859491815649,24.879450521399622,83.84367067572032,114.35331046648535,Low,0
Mar,Tuesday,9,Ripening/Maturation,-11.383478549598715,0.0,0.09234134989195165,6.539147391302626,39.401453353791844,26.878939757374294,87.36748597933511,106.81514225642864,Low,0
Mar,Tuesday,10,Ripening/Maturation,-11.031679048434595,0.0,0.08398774314312851,6.988580688782287,38.273067135533694,29.630027891929096,86.27857041362205,107.91245495653037,Low,0
Mar,Tuesday,11,Ripening/Maturation,-11.63715677616425,0.0,0.1587500752678903,6.882705858630889,39.811564235290845,29.092890231776394,80.00397607159572,106.5202633645602,Low,0
Mar,Tuesday,12,Ripening/Maturation,-11.097905293209429,0.0,0.17789350362542644,6.610260707773124,35.96415002064566,30.749028197833855,85.44285757002585,108.60004261794612,Low,0
Mar,Tuesday,13,Ripening/Maturation,-9.882511172734972,0.0,0.04408332278557388,6.721352590051119,40.03453545991121,31.588812145645633,88.43075546141432,111.47670837338876,Low,0
Mar,Tuesday,14,Ripening/Maturation,-9.970034370372657,0.0,0.17476851141550814,7.09651992011934,38.250563623562016,30.152361446571934,87.22591676273396,108.30797196527607,Low,0
Mar,Tuesday,15,Ripening/Maturation,-9.95795690753042,0.0,0.12303524807360354,6.836834797401691,39.88750575922238,30.377764627264376,85.07061576491733,107.47330019637745,Low,0
Mar,Tuesday,16,Ripening/Maturation,-10.439542859042378,0.0,0.1554451936705546,6.719558195067398,34.89690374372969,29.05452062625518,87.52697655866822,105.33605721771863,Low,0
Mar,Tuesday,17,Ripening/Maturation,-11.451410996531454,0.0,0.13772635041047138,7.220706699567078,37.38652272163452,27.456067959336696,87.76921743772942,111.04292425425179,Low,0
Mar,Tuesday,18,Ripening/Maturation,-11.779914948158428,0.0,0.17041382687599724,6.736969746206258,35.875152291404454,26.44632238439401,89.54522315158403,107.66159848813213,Low,0
Mar,Tuesday,19,Ripening/Maturation,-12.281337857176627,0.0,0.12734098516751238,6.83281989824353,33.90967981784426,25.627117943643995,85.47549806341422,107.55409262165075,Low,0
Mar,Tuesday,20,Ripening/Maturation,-12.86701563912187,0.0,0.07227909394154791,6.616003852919436,31.838433816908182,21.865184869993158,90.02157037154937,102.17349038171126,Low,0
Mar,Tuesday,21,Ripening/Maturation,-11.936697485802686,0.0,0.11630137906793765,6.486936014995033,33.06241805933736,21.60763927985914,84.12807107722197,107.70279183115804,Low,0
Mar,Tuesday,22,Ripening/Maturation,-11.77874948245649,0.0,0.13804796161373822,6.737285561997161,36.68642706616995,21.560668363475724,85.88986924240098,107.01807088991919,Low,0
Mar,Tuesday,23,Ripening/Maturation,-11.58302505462409,0.0,0.11244136144629746,6.771855319549494,33.35855989749537,23.170542375789243,92.49697960480214,103.45582230740077,Low,0
Mar,Wednesday,0,Ripening/Maturation,-11.867494944648364,0.0,0.14302061027534346,6.822590033716234,36.04180395694242,23.278494098502684,85.22836669720844,111.69277857552791,Low,0
Mar,Wednesday,1,Ripening/Maturation,-12.03818883962045,0.0,0.11770059139758447,6.527760654780643,38.75724957452984,21.945370453332853,86.32369806210758,107.88064395193265,Low,0
Mar,Wednesday,2,Ripening/Maturation,-11.66132792839922,0.0,0.09915717383097955,6.921428540574502,38.483855949130465,20.66618916044852,84.54066681821705,113.95767219427495,Low,0
Mar,Wednesday,3,Ripening/Maturation,-11.77567882289137,0.0,0.08199075658409608,6.635502686551215,32.228114939719404,21.83519460806153,85.81820085006427,112.75485384922266,Low,0
Mar,Wednesday,4,Ripening/Maturation,-11.612869604123345,0.0,0.10628646161133296,6.87987293455731,34.55563682941737,22.813283342245597,88.7150894740863,107.41899097312391,Low,0
Mar,Wednesday,5,Ripening/Maturation,-11.794972761421503,0.0,0.12716000773951147,6.945962444579651,36.03496685369906,22.321621488813733,90.41962687852885,112.64203413067735,Low,0
Mar,Wednesday,6,Ripening/Maturation,-12.015678708985249,0.0,0.051421286851041734,6.7035191908294625,34.5218072544067,22.519278197404294,88.24408559944398,113.24510548619809,Low,0
Mar,Wednesday,7,Ripening/Maturation,-12.686298032093319,0.0,0.09269732562497418,6.582965213136381,30.254073286411188,23.736491937030035,87.325930452338,107.82116111119528,Low,0
Mar,Wednesday,8,Ripening/Maturation,-13.524801474213358,0.0,0.05011577843289605,6.990496758938429,31.811108364834922,26.657341212708275,84.57167834164008,106.63709972637307,Low,0
Mar,Wednesday,9,Ripening/Maturation,-13.481417224358562,0.0,0.09840238011076861,6.855062099129752,31.124564871306852,27.637471856273574,86.11860863445416,103.83036330242894,Low,0
Mar,Wednesday,10,Ripening/Maturation,-13.311128634884742,0.0,0.16190601570005284,6.703373400528004,35.381942093484184,29.09882263763528,83.66189260383715,110.16985399772433,Low,0
Mar,Wednesday,11,Ripening/Maturation,-13.780680342643144,0.0,0.07848592663949075,6.931166945117763,29.91990977242156,29.710003489640698,90.50967887465362,106.78543531876682,Low,0
Mar,Wednesday,12,Ripening/Maturation,-13.633932117272023,0.0,0.14461059110514654,6.668578342890443,33.11456968920033,30.593917828343262,90.71821959594163,110.24498231880781,Low,0
Mar,Wednesday,13,Ripening/Maturation,-13.48070843405157,0.0,0.2197088794559312,6.539680841906791,28.612122952016286,30.74185735054477,88.17865720200535,107.79912253835396,Low,0
Mar,Wednesday,14,Ripening/Maturation,-14.355146189344403,0.0,0.17087383459400723,6.490714174488714,26.991630549780417,29.431963594945962,89.6243529516538,107.26942102236177,Low,0
Mar,Wednesday,15,Ripening/Maturation,-14.558913385213437,0.0,0.12467296831369243,6.644878134343552,30.00193179510673,29.881201419519456,90.92869772004168,107.81502190575327,Low,0
Mar,Wednesday,16,Ripening/Maturation,-14.146865337221366,0.0,0.1500452059528769,6.812466810077165,31.71498475188347,29.262858397301454,88.60362666304762,105.96920770132942,Low,0
Mar,Wednesday,17,Ripening/Maturation,-13.806491460603787,0.0,0.0720611019147123,6.938351184902021,28.44963504240213,28.287031587825744,92.48083205197727,107.81386679905602,Low,0
Mar,Wednesday,18,Ripening/Maturation,-14.208769701832484,0.0,0.0649304871306306,6.724047504412694,29.447107528569862,26.178955631567433,85.2286219112749,107.37721832773967,Low,0
Mar,Wednesday,19,Ripening/Maturation,-13.962604019672552,0.0,0.12100443381777878,6.980117981178442,27.22659200572772,23.382967056665283,87.25398931584965,109.18336090411297,Low,0
Mar,Wednesday,20,Ripening/Maturation,-13.357224783624954,0.0,0.1339513697213944,6.7480423102845215,31.080220866689153,21.7259461363408,86.89677349585716,109.47939521546336,Low,0
Mar,Wednesday,21,Ripening/Maturation,-12.93921204798303,0.0,0.15830414994872344,6.641409133616981,34.11973665608898,22.026881534997656,90.24171428208852,106.5408122806528,Low,0
Mar,Wednesday,22,Ripening/Maturation,-12.962134298755009,0.0,0.10009332505095397,6.539465051018292,31.52096068471569,22.52657112650922,83.99757601202177,111.97076297652487,Low,0
Mar,Wednesday,23,Ripening/Maturation,-13.137740304468597,0.0,0.1267688419526576,6.687218639994155,31.47135385738776,22.277211118953925,92.64392382134365,108.8198284155211,Low,0
Mar,Thursday,0,Ripening/Maturation,-13.504250568682409,0.0,0.12556890447935412,6.562001447846633,28.830207838570118,21.47601434749527,90.88532314148516,114.17276504155998,Low,0
Mar,Thursday,1,Ripening/Maturation,-13.313043342436393,0.0,0.11540120630482366,7.1521437340260166,30.251979150902805,21.47122397254796,94.45088341785392,111.01937241913184,Low,0
Mar,Thursday,2,Ripening/Maturation,-13.259509375469886,0.0,0.11746337933530997,6.881130618034562,35.19339933130095,20.69618258007465,89.07828635984585,110.58942676380131,Low,0
Mar,Thursday,3,Ripening/Maturation,-13.00788691676886,0.0,0.09008534240761538,6.7970980262368395,32.426921183189,19.87942006090559,87.54904210304873,109.18922141535081,Low,0
Mar,Thursday,4,Ripening/Maturation,-13.007593176620155,0.0,0.12978975929347372,7.088416699097662,30.27716084281043,22.26957454163606,91.17131826928289,111.95376514684395,Low,0
Mar,Thursday,5,Ripening/Maturation,-12.693344877637708,0.0,0.12682674930682775,6.514624109083415,32.40642839383352,24.231184300114286,92.29169523374283,110.50058354457086,Low,0
Mar,Thursday,6,Ripening/Maturation,-12.747298843826352,0.0,0.10459958819153878,6.730627935253269,29.71162753248363,23.81242361903314,87.05673747858538,112.56283093947413,Low,0
Mar,Thursday,7,Ripening/Maturation,-12.484825606832127,0.0,0.14330209931082488,7.121852547449053,31.508099159322466,23.37258234195214,83.20721047724905,114.42832266056281,Low,0
Mar,Thursday,8,Ripening/Maturation,-12.225233419314092,0.0,0.15597410559513036,6.697082820526766,36.88011927173908,25.965992550852953,83.72120382431717,108.59953449621632,Low,0
Mar,Thursday,9,Ripening/Maturation,-12.763678380822034,0.0,0.14370817035914119,7.160057658010369,32.58220703725391,26.191254806829733,89.98415477754095,111.95032561251146,Low,0
Mar,Thursday,10,Ripening/Maturation,-13.688517117487674,0.0,0.08351448379787466,6.840209407573611,34.42901927023199,27.579964235057744,93.82056816361727,111.87945710770526,Low,0
Mar,Thursday,11,Ripening/Maturation,-12.987459691511717,0.0,0.12348760184016971,6.918195070577076,32.13940106337977,28.624772865115048,85.29748400182596,111.56194643731376,Low,0
Mar,Thursday,12,Ripening/Maturation,-12.976307794768449,0.0,0.08809989529977917,6.90287070297336,32.28490390017273,29.99402434990112,88.38290097032073,109.3336687174304,Low,0
Mar,Thursday,13,Ripening/Maturation,-13.866414378573033,0.0,0.12337941612049416,6.65935295816719,31.502393808508966,30.22903231183042,88.15465134330418,109.38425067812848,Low,0
Mar,Thursday,14,Ripening/Maturation,-14.193424028210117,0.0,0.08823621560430302,6.568973127261295,24.090607167856913,30.376584874100075,94.96159620167455,108.95696124091913,Low,1
Mar,Thursday,15,Ripening/Maturation,-13.816238353861308,0.0,0.1647007168074175,6.640020881596784,30.750906598040007,30.11332405498278,95.0,108.90737401411899,Low,0
Mar,Thursday,16,Ripening/Maturation,-13.972843692004853,0.0,0.1474166014156945,6.509449942588125,29.86720216306645,28.360147121028113,90.4733580648478,108.31635550178551,Low,0
Mar,Thursday,17,Ripening/Maturation,-14.216992468194833,0.0,0.16035462568698364,6.689748481147638,32.351295863362694,27.39187999139997,91.89400110076446,110.15542345228775,Low,0
Mar,Thursday,18,Ripening/Maturation,-13.56780557439561,0.0,0.15681027315684237,6.737141612522082,32.86662540977777,24.971019907588296,91.81059698294959,108.5221207817219,Low,0
Mar,Thursday,19,Ripening/Maturation,-14.109511264229992,0.0,0.11052901009492173,7.070368751373786,27.36978959475442,23.079569852244767,85.35903529109298,111.50577590128177,Low,0
Mar,Thursday,20,Ripening/Maturation,-14.458372831901794,0.0,0.10510365897654012,6.901652296083526,31.284182440690852,21.175822123161353,91.2955690463076,110.55905189040053,Low,0
Mar,Thursday,21,Ripening/Maturation,-14.296313842830852,0.0,0.18096033400450537,7.194355186788099,28.66421772604396,22.894398240902582,86.14118058609972,110.83947311138488,Low,0
Mar,Thursday,22,Ripening/Maturation,-14.066214074299173,0.0,0.11422081224396548,6.392211956601148,27.932179769089892,22.104673721529405,88.68539251307016,109.73294385731022,Low,0
Mar,Thursday,23,Ripening/Maturation,-13.808860760542874,0.0,0.07258967751348004,6.580260577148502,30.752940676439508,20.87810378974048,92.6192111352494,110.588912400751,Low,0
Mar,Friday,0,Ripening/Maturation,-13.543707578455292,0.0,0.15526133567830389,6.713669908452437,30.589563100379664,22.324528837853112,90.24279997742056,110.9962771378312,Low,0
Mar,Friday,1,Ripening/Maturation,-13.62369044939929,0.0,0.12503214838923024,7.06050985950399,33.88007354949875,21.375942934571132,93.30748932318112,113.56344103275326,Low,0
Mar,Friday,2,Ripening/Maturation,-13.549795458405548,0.0,0.1727080443392644,6.737226558121322,31.661734956809102,23.703303055178377,93.8977903259657,110.50861013512811,Low,0
Mar,Friday,3,Ripening/Maturation,-13.812964473086861,0.0,0.1285039387293297,6.519612030241816,30.76020310636354,21.91194262273054,84.72919891401241,112.55339450517346,Low,0
Mar,Friday,4,Ripening/Maturation,-13.886644410057185,0.0,0.11929994794286505,6.724574529663357,31.973347581573634,22.920204788655298,83.46690731135811,108.34865597395883,Low,0
Mar,Friday,5,Ripening/Maturation,-13.924937890581324,0.0,0.17341422830711417,6.548239757275495,32.26589229879025,23.24617042190799,93.48627736449335,113.39477041317964,Low,0
Mar,Friday,6,Ripening/Maturation,-13.907796869225816,0.0,0.06615367792370544,6.537481503163719,31.68849770245264,21.611057237954366,93.6072221098986,110.21643110833266,Low,0
Mar,Friday,7,Ripening/Maturation,-13.643876473078238,0.0,0.09951231933889475,7.109048929692288,33.59362341024213,24.21600516569428,90.76978384890919,109.33390483881088,Low,0
Mar,Friday,8,Ripening/Maturation,-13.51962740963112,0.0,0.08894229598506773,6.654877740486717,32.270259042712894,26.28884423405098,91.1766480508114,108.76758424944408,Low,0
Mar,Friday,9,Ripening/Maturation,-13.650478133143983,0.0,0.04317220774993505,6.731837185012483,31.074155409907846,27.45535535279795,92.67914309424827,108.56977971684263,Low,0
Mar,Friday,10,Ripening/Maturation,-14.157162332171737,0.0,0.15056117498058114,6.661989870501863,32.001154526963894,28.918532467192094,92.62322673405558,110.41090500302037,Low,0
Mar,Friday,11,Ripening/Maturation,-14.210169850773894,0.0,0.10049035551059714,6.639445076144899,29.213800077978377,28.51904742837203,89.08744805222382,115.3611525701836,Low,0
Mar,Friday,12,Ripening/Maturation,-14.311498519313076,0.0,0.15168788145763012,6.501916230089832,29.21889658633794,30.617652273226206,92.86755070601863,110.00627619121869,Low,0
Mar,Friday,13,Ripening/Maturation,-14.311783593347775,0.0,0.13361802719321114,6.606794741579176,32.59487321055917,29.986068644661835,88.96058055573833,106.09165537732996,Low,0
Mar,Friday,14,Ripening/Maturation,-13.41784194651035,0.0,0.14124998633196895,6.716392621993118,34.54102758428562,30.4539842760819,90.73065330249479,112.52824904972171,Low,0
Mar,Friday,15,Ripening/Maturation,-13.887834501065042,0.0,0.10406101817057734,6.9130732258766034,30.152845583597255,30.318742019660522,90.60006736654395,108.82894197692676,Low,0
Mar,Friday,16,Ripening/Maturation,-13.874087301539406,0.0,0.09325131496052332,6.84556793459335,29.29508732169419,29.16469866575886,87.4216827041288,113.6516022805775,Low,0
Mar,Friday,17,Ripening/Maturation,-13.576381958996564,0.0,0.12314163063269024,6.478439545529163,33.84303029882525,27.64189419526145,87.77103814137303,110.56189143626568,Low,0
Mar,Friday,18,Ripening/Maturation,-13.758732067836767,0.0,0.1521708864157859,6.895039247034267,32.07987975302218,26.359772549888078,95.0,110.92956328934847,Low,0
Mar,Friday,19,Ripening/Maturation,-12.905954084644755,0.0,0.11823662980806904,6.827490397353503,33.15687270524731,24.70589631476154,87.32434274167726,114.60786046797149,Low,0
Mar,Friday,20,Ripening/Maturation,-13.389817883303534,0.0,0.09543222870786977,6.646479205952963,30.720691659691628,23.571400929107142,91.10987779996661,113.15890711025432,Low,0
Mar,Friday,21,Ripening/Maturation,-13.482195906319602,0.0,0.07803436680105745,6.810061085707136,31.806122982262142,22.347759440429783,91.73939752939982,108.4986407074842,Low,0
Mar,Friday,22,Ripening/Maturation,-14.056795509081145,0.0,0.12714570553633395,6.877919209135674,29.720273858429845,22.50616559475391,89.8373511261543,108.8664368621931,Low,0
Mar,Friday,23,Ripening/Maturation,-14.337856846278735,0.0,0.10060763627750119,6.774159728900404,27.760467209785045,23.12065344718089,92.01446980608947,107.15575848266924,Low,0
Mar,Saturday,0,Ripening/Maturation,-11.652236628121214,0.0,0.11748907944135911,6.869203451465372,35.79271674968356,21.98268991218919,90.98694979821805,119.32055240630348,Low,0
Mar,Saturday,1,Ripening/Maturation,-9.06110453893574,0.0,0.11164274262129692,6.6375670266258515,42.28419719783344,21.30678602185761,87.38924535564787,110.65573178723938,Low,0
Mar,Saturday,2,Ripening/Maturation,-7.058157228174129,0.0,0.10444491588604092,7.129666005869379,45.80963251854163,22.769584139666218,91.61045188241575,115.7370324618182,Low,0
Mar,Saturday,3,Ripening/Maturation,-4.902465301750978,0.0,0.13028312462658292,6.43207603299931,53.54173465301669,22.210181052307245,88.36588073176695,111.48181358591549,Low,0
Mar,Saturday,4,Ripening/Maturation,-3.6501193044871063,0.0,0.13940764294504376,6.895378549139878,57.317378453852925,21.408978070612505,95.0,110.11286113189551,Low,0
Mar,Saturday,5,Ripening/Maturation,-2.6749480747982997,0.0,0.18878476306277742,6.8368859201892995,59.0199200077949,22.77543354350387,91.28737583165125,112.86640194019165,Low,0
Mar,Saturday,6,Ripening/Maturation,-0.468362046050814,0.0,0.14652887001395792,6.875431214640957,61.82343431905005,23.5199064120234,87.89953942174424,111.99583952839141,Low,0
Mar,Saturday,7,Ripening/Maturation,0.3882459481333782,0.041666666666666664,0.1854850302349294,6.642222735184024,65.94343328389684,22.851373434619244,91.02686866184592,114.81718670690917,Low,0
Mar,Saturday,8,Ripening/Maturation,0.6188600644897964,0.08333333333333333,0.10682048861318413,6.922996516463245,65.1411869496956,26.663929909113648,87.22543668327114,114.84845978645312,Low,0
Mar,Saturday,9,Ripening/Maturation,0.8207491947277348,0.125,0.08448566289274753,6.713064511263804,62.99830611021467,25.333264402273322,90.77333723998078,111.33714745266431,Low,0
Mar,Saturday,10,Ripening/Maturation,0.8724383459267488,0.16666666666666666,0.1413058996979632,6.474339972633427,66.9393107872197,28.309422555599028,89.32290663100046,109.21261395582007,Low,0
Mar,Saturday,11,Ripening/Maturation,1.7507353208425822,0.20833333333333334,0.19379933656628304,6.449606675015126,67.9940280519361,31.055163673013418,87.51938649481963,109.81958987462139,Low,0
Mar,Saturday,12,Ripening/Maturation,1.907962594122662,0.25,0.19223972498864658,6.686270451511102,73.266206230033,29.911764058644295,87.48167581638907,107.10635509175587,Low,0
Mar,Saturday,13,Ripening/Maturation,2.2517788117808846,0.2916666666666667,0.21869282532595224,6.368421865027079,71.81881087483124,30.446950716656794,95.0,112.12635089603246,Low,0
Mar,Saturday,14,Ripening/Maturation,2.4497508746343395,0.3333333333333333,0.09246468430137628,6.974820333148535,70.80170241299146,30.78471625807343,90.27417684510506,112.78299912877326,Low,0
Mar,Saturday,15,Ripening/Maturation,2.967609103480812,0.375,0.23804441890796757,6.8781622485181115,71.1206028509303,28.20957213197083,88.70478250611241,109.95543020413972,Low,0
Mar,Saturday,16,Ripening/Maturation,2.694973742410252,0.4166666666666667,0.19911553548529373,7.011022062246939,70.29538149190064,28.687327700416045,88.18524420077446,109.65337223087876,Low,0
Mar,Saturday,17,Ripening/Maturation,2.3526395242202955,0.4583333333333333,0.12477552102613194,7.011141894953019,67.13895605086249,27.414288872438917,91.41349830870776,112.7722903040111,Low,0
Mar,Saturday,18,Ripening/Maturation,2.6415037790611717,0.5,0.2113611041120375,6.639117935962622,66.36163461534699,27.335926691539456,88.08451189634022,111.23261337868402,Low,0
Mar,Saturday,19,Ripening/Maturation,3.061094562619397,0.5416666666666666,0.20245925425463865,6.6085220746201845,69.10150873212342,23.166574806852253,86.71614609931875,112.2801776117132,Low,0
Mar,Saturday,20,Ripening/Maturation,3.306045619961182,0.5833333333333334,0.21599416594926135,6.299454389007848,71.33907545156598,22.069768546839903,89.9027568092873,111.89443787755214,Low,0
Mar,Saturday,21,Ripening/Maturation,3.010596822794678,0.625,0.23023374083090464,6.71489312700915,66.51435381828925,21.632315367341107,89.880092732546,113.43432560179089,Low,0
Mar,Saturday,22,Ripening/Maturation,3.4357814465445506,0.6666666666666666,0.22095417405868883,7.107105455694768,70.65723188716142,21.547470557046896,88.74889506532071,111.39930245692328,Low,0
Mar,Saturday,23,Ripening/Maturation,3.173652493625255,0.7083333333333334,0.1477924338941924,6.614333048925729,70.62153991845176,23.276922181651663,87.32612316168102,111.59063949258521,Low,0
Mar,Sunday,0,Ripening/Maturation,2.9053931988082913,0.75,0.18762891052780548,6.738769402900514,70.04209057016898,22.396321201600653,88.82708519758951,109.30591970709759,Low,0
Mar,Sunday,1,Ripening/Maturation,2.497285642504697,0.7916666666666666,0.1258145600828362,6.683719161522199,68.17003834563498,21.93054624285878,88.59108790705402,113.88458525651814,Low,0
Mar,Sunday,2,Ripening/Maturation,3.168431353891898,0.8333333333333334,0.2219279496668587,6.850588278463099,70.42120762057775,21.960723279085972,88.1749074728013,114.23214622266075,Low,0
Mar,Sunday,3,Ripening/Maturation,3.455283334531925,0.875,0.25531104181873954,7.01512896808192,75.24046765912433,21.924418338443683,90.8295002047161,113.56616804272285,Low,0
Mar,Sunday,4,Ripening/Maturation,3.6969703759828305,0.9166666666666666,0.16897344071023937,6.505502726976279,73.69701946533999,21.995957458073846,95.0,118.79000176793792,Low,0
Mar,Sunday,5,Ripening/Maturation,4.198714472791946,0.9583333333333334,0.2014666302011643,6.549448667437964,72.45631318090436,21.36344372456859,93.9952955110121,114.41736342256266,Low,0
Mar,Sunday,6,Ripening/Maturation,5.336331052752944,1.0,0.2225253500795477,7.047571361580165,75.36330442327608,22.16801636594784,95.0,113.6192239135242,Low,0
Mar,Sunday,7,Ripening/Maturation,4.278167768540571,1.0416666666666667,0.21106750969567248,6.886435005626393,73.71097597319284,23.8678021183288,88.29692607289788,115.25827908881642,Low,0
Mar,Sunday,8,Ripening/Maturation,3.800134508780074,1.0833333333333333,0.22943817325646224,6.687214010740011,71.0844119535919,25.23983254781779,95.0,119.29257551083597,Low,0
Mar,Sunday,9,Ripening/Maturation,3.436229566394913,1.125,0.1903983198863323,7.007470565848046,70.20869052386008,27.486955419913848,90.6818274491075,114.6422242765231,Low,0
Mar,Sunday,10,Ripening/Maturation,3.007533041471858,1.1666666666666667,0.21802688208126234,6.434471348792235,72.73912734018589,28.821563443838766,92.95909047515929,108.45170828977672,Low,0
